Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2611","Oranges, Mandarines","1980","1980","1000 tonnes","8639","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2611","Oranges, Mandarines","1981","1981","1000 tonnes","8826","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2611","Oranges, Mandarines","1982","1982","1000 tonnes","8998","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2611","Oranges, Mandarines","1983","1983","1000 tonnes","9512","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2611","Oranges, Mandarines","1984","1984","1000 tonnes","9415","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2611","Oranges, Mandarines","1985","1985","1000 tonnes","9266","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2611","Oranges, Mandarines","1986","1986","1000 tonnes","10348","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2611","Oranges, Mandarines","1987","1987","1000 tonnes","10113","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2611","Oranges, Mandarines","1988","1988","1000 tonnes","11118","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2611","Oranges, Mandarines","1989","1989","1000 tonnes","11723","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2611","Oranges, Mandarines","1990","1990","1000 tonnes","11778","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2611","Oranges, Mandarines","1991","1991","1000 tonnes","12239","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2611","Oranges, Mandarines","1992","1992","1000 tonnes","14005","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2611","Oranges, Mandarines","1993","1993","1000 tonnes","12567","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2611","Oranges, Mandarines","1994","1994","1000 tonnes","12865","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2611","Oranges, Mandarines","1995","1995","1000 tonnes","12122","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2611","Oranges, Mandarines","1996","1996","1000 tonnes","12196","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2611","Oranges, Mandarines","1997","1997","1000 tonnes","12884","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2611","Oranges, Mandarines","1998","1998","1000 tonnes","12829","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2611","Oranges, Mandarines","1999","1999","1000 tonnes","12599","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2611","Oranges, Mandarines","2000","2000","1000 tonnes","12781","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2611","Oranges, Mandarines","2001","2001","1000 tonnes","13112","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2611","Oranges, Mandarines","2002","2002","1000 tonnes","14831","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2611","Oranges, Mandarines","2003","2003","1000 tonnes","15038","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2611","Oranges, Mandarines","2004","2004","1000 tonnes","16086","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2611","Oranges, Mandarines","2005","2005","1000 tonnes","15843","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2611","Oranges, Mandarines","2006","2006","1000 tonnes","17587","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2611","Oranges, Mandarines","2007","2007","1000 tonnes","16154","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2611","Oranges, Mandarines","2008","2008","1000 tonnes","17584","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2611","Oranges, Mandarines","2009","2009","1000 tonnes","16809","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2611","Oranges, Mandarines","2010","2010","1000 tonnes","16703","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2611","Oranges, Mandarines","2011","2011","1000 tonnes","18380","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2611","Oranges, Mandarines","2012","2012","1000 tonnes","18413","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2611","Oranges, Mandarines","2013","2013","1000 tonnes","19044","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2612","Lemons, Limes and products","1961","1961","1000 tonnes","746","A","Aggregate, may include official, semi-official, estimated or calculated data"
