,object_type,price,price_wo_extras,extras,size,rooms,floor,moovIn,balcony,lift,public_transport,shopping,rating,adress,publication_date,city,DateofScrapping,age,parking_out,pets_allowed,tv,kids_ok,KG,PS,SS,highway,parking_in
22832920,Wohnung,1750.0,,,,2.5,,nachVereinbarung,,,,,,6005 Luzern LU,2020-01-16,luzern,2020-02-26,,,,,,,,,,
22765562,Wohnung,2240.0,1970.0,270.0,66.0,2.5,3.0,nachVereinbarung,,1.0,,,,"Kramgasse 7, 6004 Luzern",2020-01-16,luzern,2020-02-26,,,,,,,,,,
22766476,Wohnung,1540.0,1300.0,240.0,80.0,4.5,2.0,01.03.2020,1.0,,,,6.0,"Elfenaustrasse 22, 6005 Luzern",2020-01-17,luzern,2020-02-26,1949,1.0,,1.0,,,,,,
22761622,Wohnung,1490.0,1270.0,220.0,80.0,4.0,3.0,nachVereinbarung,1.0,,,,5.0,"Mattweg 17, 6014 Luzern",2020-01-16,luzern,2020-02-26,1960,,,,,,,,,
22534230,Wohnung,1710.0,1420.0,290.0,89.0,4.5,4.0,01.03.2020,1.0,1.0,200.0,1000.0,5.0,"Längweiherstr. 16, 6014 Luzern",2020-01-17,luzern,2020-02-26,1978,1.0,1.0,1.0,1.0,200.0,500.0,1500.0,,1.0
22766496,Wohnung,1640.0,1420.0,220.0,,4.0,8.0,sofort,1.0,1.0,300.0,400.0,,"Fluhmühlerain 2, 6015 Luzern",2020-01-17,luzern,2020-02-26,,,,1.0,1.0,,,,1000.0,
22766495,Wohnung,1450.0,1270.0,180.0,,3.0,8.0,sofort,1.0,1.0,300.0,400.0,,"Fluhmühlerain 2, 6015 Luzern",2020-01-17,luzern,2020-02-26,,,,1.0,1.0,,,,1000.0,
22501462,Wohnung,1495.0,1250.0,245.0,,4.5,2.0,16.04.2020,1.0,,500.0,500.0,,"Heiterweid 15, 6015 Luzern",,luzern,2020-02-26,1955,,,1.0,,,,,1000.0,
22757450,Wohnung,1690.0,1540.0,150.0,63.0,3.5,0.0,01.04.2020,1.0,,100.0,440.0,,"Auf Weinbergli 6, 6005 Luzern",2020-01-16,luzern,2020-02-26,,,,1.0,,940.0,880.0,920.0,,
22757021,Wohnung,1760.0,1580.0,180.0,80.0,3.5,6.0,nachVereinbarung,1.0,1.0,800.0,500.0,,"Eichenstrasse 10, 6015 Luzern",2020-01-16,luzern,2020-02-26,,,,,,,,,2500.0,1.0
22748486,Wohnung,651.0,638.0,13.0,14.0,1.0,2.0,sofort,,,,,,"Sagenmattstrasse, 6003 Luzern LU",2020-01-15,luzern,2020-02-26,2013,,,,,,,,,
22758962,Wohnung,1590.0,1380.0,210.0,57.0,3.0,0.0,01.04.2020,,,150.0,800.0,4.0,"Geissmattstrasse 60, 6004 Luzern",2020-01-16,luzern,2020-02-26,1951,,1.0,1.0,,400.0,600.0,600.0,,
22759291,Wohnung,1420.0,1250.0,170.0,57.0,3.0,3.0,01.04.2020,1.0,,150.0,200.0,,"Imfangring 26, 6005 Luzern",2020-01-16,luzern,2020-02-26,,1.0,,1.0,,,,,3000.0,
22755842,Wohnung,2310.0,,,,3.5,,nachVereinbarung,,,,,,6005 Luzern LU,2020-01-16,luzern,2020-02-26,,,,,,,,,,
22749234,Wohnung,1730.0,1490.0,240.0,74.0,4.0,3.0,30.03.2020,1.0,,,,4.0,"Hochrütistrasse 14, 6005 Luzern",2020-01-15,luzern,2020-02-26,1956,,,1.0,,,,,,
22983787,Loft,1790.0,1340.0,450.0,140.0,2.0,1.0,nachVereinbarung,,,,,,6014 Luzern,2020-01-15,luzern,2020-02-26,,1.0,,,,,,,,
22749110,Wohnung,1650.0,1450.0,200.0,60.0,3.0,2.0,30.03.2020,1.0,,,,4.0,"Hochrütistrasse 14, 6005 Luzern",2020-01-15,luzern,2020-02-26,1956,,,1.0,,,,,,
22754218,Wohnung,2470.0,2260.0,210.0,118.0,4.5,3.0,sofort,,,,,,"Fluhmattstrasse 58, 6004 Luzern",2020-01-15,luzern,2020-02-26,,,,,,,,,,
22754846,Wohnung,2200.0,1920.0,280.0,108.0,4.5,3.0,01.04.2020,1.0,1.0,,,,"Rothenpark 3, 6015 Luzern",2020-01-16,luzern,2020-02-26,,1.0,,,,,,,,1.0
22992951,Wohnung,1500.0,,,,3.5,,nachVereinbarung,,,,,,6003 Luzern LU,2020-01-14,luzern,2020-02-26,,,,,,,,,,
22734638,Dachwohnung,1795.0,1610.0,185.0,70.0,3.5,3.0,01.04.2020,1.0,1.0,200.0,200.0,,"Löwengrube 5, 6014 Luzern",2020-01-13,luzern,2020-02-26,,,,1.0,,,400.0,400.0,,
22734608,Wohnung,1580.0,1400.0,180.0,70.0,3.5,4.0,nachVereinbarung,1.0,,10.0,10.0,,"Urnerhofweg 4, 6004 Luzern",2020-01-13,luzern,2020-02-26,,,1.0,,,,,,1500.0,
22747520,Wohnung,2070.0,1850.0,220.0,100.0,4.0,1.0,01.04.2020,1.0,,,,,"Luegetenstrasse 17, 6004 Luzern",,luzern,2020-02-26,,1.0,,1.0,1.0,,,,,
22738290,Wohnung,1890.0,1690.0,200.0,92.0,4.5,2.0,01.04.2020,1.0,,150.0,800.0,,"Tribschenstrasse 74, 6005 Luzern",2020-01-13,luzern,2020-02-26,,,,1.0,1.0,,,,2000.0,
22746423,Wohnung,950.0,900.0,50.0,54.0,1.0,1.0,sofort,1.0,,,,,"Bodenhofstrasse 15, 6005 Luzern LU",2020-01-14,luzern,2020-02-26,2012,,,,,,,,,
22917881,Wohnung,1500.0,1350.0,150.0,58.0,2.5,0.0,,,1.0,200.0,180.0,,"Birkenstrasse 2, 6003 Luzern",2020-01-14,luzern,2020-02-26,,,1.0,1.0,,540.0,720.0,,1000.0,
22746958,Wohnung,1200.0,1050.0,150.0,33.0,2.0,2.0,01.04.2020,,,,,,"Landschaustrasse 46, 6006 Luzern",2020-01-14,luzern,2020-02-26,,,,,,,,,,
22751788,Wohnung,2560.0,2300.0,260.0,110.0,4.5,3.0,01.04.2020,1.0,1.0,300.0,,,"Unterlöchlistrasse 3, 6006 Luzern",2020-01-14,luzern,2020-02-26,,1.0,,1.0,1.0,,,,,
22728166,Wohnung,2310.0,2000.0,310.0,123.0,4.5,1.0,nachVereinbarung,1.0,1.0,20.0,20.0,5.0,"Grossmatte 2A-I, 6014 Luzern",,luzern,2020-02-26,2018,,1.0,1.0,1.0,650.0,610.0,,,1.0
22726392,Wohnung,2725.0,2400.0,325.0,121.0,4.5,1.0,nachVereinbarung,,,100.0,1000.0,5.0,"Schlösslihalde 25, 6006 Luzern",2020-01-10,luzern,2020-02-26,2003,,,,,2000.0,1000.0,1000.0,4000.0,
22728144,Wohnung,1610.0,1460.0,150.0,56.0,2.5,3.0,nachVereinbarung,,,,,5.0,"Wesemlinstrasse 4, 6006 Luzern",2020-01-11,luzern,2020-02-26,2019,,,,,,,,,
22728272,Wohnung,1990.0,,,83.0,3.5,,01.04.2020,,,,,,"Sternenplatz 7, 6004 Luzern",2020-01-10,luzern,2020-02-26,,,,,,,,,,
22726604,Wohnung,3180.0,2900.0,280.0,148.0,5.5,4.0,01.07.2020,1.0,1.0,100.0,400.0,5.0,"Schädrütihalde 18, 6006 Luzern",,luzern,2020-02-26,2003,,,1.0,1.0,,,,,1.0
22724215,Wohnung,5800.0,5300.0,500.0,150.0,4.5,3.0,01.04.2020,1.0,1.0,250.0,,,"Rigistrasse 26, 6006 Luzern",2020-01-10,luzern,2020-02-26,2018,,,,,,,,,1.0
22728146,Wohnung,1820.0,1630.0,190.0,71.0,2.5,3.0,01.04.2020,,,,,5.0,"Wesemlinstrasse 2, 6006 Luzern",2020-01-11,luzern,2020-02-26,2019,,,,,,,,,
22720354,Wohnung,1560.0,,,60.0,2.0,4.0,01.03.2020,1.0,,1.0,5.0,,"Taubenhausstrasse 6, 6005 Luzern",2020-01-10,luzern,2020-02-26,,,,,,,,,,
22723969,Wohnung,2725.0,2400.0,325.0,121.0,4.5,1.0,,,,,,,6006 Luzern,2020-01-10,luzern,2020-02-26,,,,,,,,,,
22725499,Wohnung,1410.0,1270.0,140.0,49.0,2.5,4.0,01.04.2020,1.0,1.0,500.0,1500.0,4.0,"Kreuzbuchrain 10, 6006 Luzern",2020-01-26,luzern,2020-02-26,1970,,,1.0,,,,,,1.0
22720578,Wohnung,1690.0,1410.0,280.0,80.0,4.5,3.0,01.04.2020,,,50.0,200.0,,"Sagenmattstrasse 26, 6003 Luzern",2020-01-09,luzern,2020-02-26,,,,,,800.0,800.0,800.0,,
22716639,Wohnung,1500.0,1380.0,120.0,60.0,3.0,2.0,01.04.2020,1.0,1.0,5.0,,,"Maihofstrasse 71, 6006 Luzern",2020-01-09,luzern,2020-02-26,,,,,,,,,,
22720601,Wohnung,1460.0,1200.0,260.0,70.0,3.5,1.0,01.04.2020,,,50.0,200.0,,"Sagenmattstrasse 26, 6003 Luzern",2020-01-09,luzern,2020-02-26,,,,,,800.0,800.0,800.0,,
22712964,Wohnung,1790.0,1600.0,190.0,70.0,3.5,4.0,,1.0,,,,,"Hirtenhofstrasse 16, 6005 Luzern",2020-01-09,luzern,2020-02-26,,1.0,,1.0,,,,,,1.0
22716530,Wohnung,1310.0,1200.0,110.0,57.0,2.0,0.0,01.04.2020,,,,,,"An der Kleinen Emme 3, 6014 Luzern",2020-01-09,luzern,2020-02-26,,,,,,,,,,1.0
22714218,Wohnung,1500.0,,,,2.0,,nachVereinbarung,,,,,,6000 Luzern LU,2020-01-09,luzern,2020-02-26,,,,,,,,,,
22712966,Wohnung,2080.0,1950.0,130.0,86.0,2.5,4.0,,1.0,1.0,700.0,400.0,5.0,"Zihlmattweg 19, 6005 Luzern",2020-01-09,luzern,2020-02-26,2016,1.0,,1.0,,,400.0,,2000.0,1.0
22734003,Wohnung,1629.0,1409.0,220.0,,3.0,2.0,01.04.2020,1.0,,190.0,360.0,,"Rankhofstrasse 10, 6006 Luzern",2020-01-09,luzern,2020-02-26,,1.0,,1.0,,710.0,460.0,720.0,,1.0
22712969,Wohnung,2550.0,2290.0,260.0,93.0,3.5,3.0,,1.0,1.0,,,3.0,"Oberseeburghöhe 10, 6006 Luzern",2020-01-09,luzern,2020-02-26,1993,,,1.0,1.0,,,,,
22720288,Wohnung,1995.0,,,72.0,3.0,1.0,01.03.2020,,,100.0,100.0,,"Sternenplatz  7, 6004 Luzern",2020-01-10,luzern,2020-02-26,1437,,,1.0,,,,,,
22712651,Wohnung,1920.0,1770.0,150.0,91.0,4.5,4.0,01.04.2020,1.0,1.0,50.0,,,"Rank 1, 6006 Luzern",2020-01-09,luzern,2020-02-26,,,,,,,,,4000.0,
22917886,Wohnung,1380.0,,,,3.0,-1.0,01.04.2020,1.0,1.0,200.0,1000.0,,"Würzenbachstrasse 61, 6006 Luzern",2020-01-09,luzern,2020-02-26,,,,1.0,,1200.0,1200.0,,,
22180776,Wohnung,1650.0,1470.0,180.0,63.0,3.0,1.0,01.03.2020,1.0,1.0,100.0,500.0,4.0,"Voltastrasse 20, 6005 Luzern",2020-01-09,luzern,2020-02-26,1956,1.0,,1.0,,200.0,200.0,,1000.0,
22704012,Wohnung,1560.0,,,,4.0,,nachVereinbarung,,,,,,6005 Luzern LU,2020-01-08,luzern,2020-02-26,,,,,,,,,,
22704011,Wohnung,1270.0,,,17.0,1.0,3.0,sofort,1.0,1.0,,,,"Kasimir-Pfyffer-Strasse 20, 6003 Luzern LU",2020-01-08,luzern,2020-02-26,,,,,,,,,,
22708043,Wohnung,1950.0,1750.0,200.0,84.0,3.5,2.0,01.04.2020,1.0,1.0,100.0,300.0,4.0,"Cheerstrasse 6, 6014 Luzern",2020-01-09,luzern,2020-02-26,2008,,,1.0,1.0,50.0,50.0,500.0,2000.0,1.0
22712647,Attika,3480.0,3000.0,480.0,180.0,5.5,,01.04.2020,1.0,1.0,,,5.0,"Zyböriweg 1, 6004 Luzern",2020-01-09,luzern,2020-02-26,1984,,1.0,,,,,,,1.0
22703451,Wohnung,2970.0,2750.0,220.0,119.0,4.5,1.0,01.05.2020,,,,,5.0,"Schönbühlring 20, 6005 Luzern",2020-01-08,luzern,2020-02-26,2014,,,,,,,,,
19417510,Dachwohnung,1750.0,1500.0,250.0,75.0,2.5,4.0,sofort,,,,,,"Grimselweg 4, 6005 Luzern",2020-01-08,luzern,2020-02-26,,,1.0,,,,,,,
22706370,Studio,2350.0,2200.0,150.0,49.0,2.0,5.0,nachVereinbarung,1.0,1.0,100.0,500.0,,"Abendweg 1, 6006 Luzern",,luzern,2020-02-26,,,,1.0,,500.0,500.0,300.0,,
22706706,Wohnung,1190.0,1020.0,170.0,,2.0,4.0,01.04.2020,1.0,1.0,,20.0,,"Bernstrasse 77, 6003 Luzern",2020-01-08,luzern,2020-02-26,,,,1.0,,,100.0,100.0,,1.0
22903051,Wohnung,1927.0,1777.0,150.0,73.0,2.5,5.0,01.05.2020,1.0,1.0,,,,"Ulmenstrasse 14, 6003 Luzern",2020-01-05,luzern,2020-02-26,,,,,,,,,,
22956129,Wohnung,1387.0,1180.0,207.0,74.0,3.5,0.0,,1.0,,150.0,200.0,,"Mattweg 15, 6014 Luzern",2020-01-06,luzern,2020-02-26,1960,,,,,150.0,1000.0,1000.0,4000.0,
22704888,Wohnung,2970.0,2750.0,220.0,131.0,4.5,1.0,01.05.2020,,,,,5.0,"Schönbühlring 20, 6005 Luzern",2020-01-08,luzern,2020-02-26,2014,,,,,,,,,
22688425,Wohnung,1535.0,1350.0,185.0,68.0,2.5,0.0,,1.0,,200.0,500.0,5.0,"Luegetenstrasse 13, 6004 Luzern",2020-01-06,luzern,2020-02-26,1975,,,1.0,,,,,,
22699967,Wohnung,1640.0,1390.0,250.0,87.0,3.5,0.0,,1.0,1.0,300.0,150.0,5.0,"Matthof 32, 6014 Luzern",2020-01-08,luzern,2020-02-26,1982,,,1.0,1.0,200.0,700.0,300.0,3000.0,1.0
22697635,Wohnung,1870.0,,,78.0,3.5,1.0,15.03.2020,1.0,,200.0,200.0,,"Hochrütistrasse  34, 6005 Luzern",2020-01-07,luzern,2020-02-26,,1.0,,1.0,,200.0,200.0,,2000.0,
22866870,Wohnung,630.0,,,,1.0,,nachVereinbarung,,,,,,6003 Luzern LU,2020-01-06,luzern,2020-02-26,,,,,,,,,,
22692124,Wohnung,1550.0,1400.0,150.0,56.0,2.5,3.0,,1.0,1.0,200.0,50.0,,"Bleicherstrasse 25, 6003 Luzern",2020-01-06,luzern,2020-02-26,,,,1.0,,,,,,
22703976,Wohnung,1600.0,1420.0,180.0,87.0,3.0,1.0,01.04.2020,,1.0,60.0,500.0,6.0,"Berglistrasse 38, 6003 Luzern",2020-01-08,luzern,2020-02-26,1967,,,,,110.0,300.0,300.0,,
22666205,Wohnung,720.0,670.0,50.0,20.0,1.0,1.0,nachVereinbarung,1.0,,,,5.0,"Obermättlistrasse 8, 6015 Luzern LU",2019-12-31,luzern,2020-02-26,1923,,,1.0,,,,,,
22686713,Maisonette,4150.0,3750.0,400.0,150.0,5.5,3.0,nachVereinbarung,1.0,,50.0,500.0,,"Abendweg 4, 6006 Luzern",2019-12-30,luzern,2020-02-26,,,,1.0,,300.0,300.0,500.0,1000.0,1.0
22765614,Wohnung,2710.0,2400.0,310.0,147.0,5.5,4.0,01.06.2020,1.0,1.0,70.0,1010.0,5.0,"Cheerstrasse 13, 6014 Luzern",2019-12-30,luzern,2020-02-26,2015,1.0,,1.0,1.0,20.0,710.0,,,1.0
22680142,Wohnung,1950.0,1750.0,200.0,83.0,3.5,3.0,29.02.2020,1.0,1.0,100.0,600.0,4.0,"Cheerstrasse 13, 6014 Luzern",2020-01-04,luzern,2020-02-26,2015,,,1.0,1.0,50.0,300.0,500.0,4000.0,1.0
22667545,Dachwohnung,3980.0,3600.0,380.0,166.0,4.5,4.0,sofort,,1.0,20.0,30.0,,"Hirschmattstrasse 26, 6003 Luzern",2019-12-30,luzern,2020-02-26,,,,1.0,,1050.0,120.0,500.0,1500.0,
22909684,Attika,960.0,850.0,110.0,28.0,1.0,4.0,,1.0,1.0,200.0,300.0,4.0,"Kanonenstrasse 6, 6003 Luzern",2020-01-04,luzern,2020-02-26,1992,,1.0,,,,,,,1.0
22678774,Wohnung,1530.0,1330.0,200.0,,4.5,3.0,01.03.2020,1.0,1.0,,50.0,,"Bernstrasse 112, 6003 Luzern",2020-01-03,luzern,2020-02-26,,,,1.0,,100.0,100.0,100.0,800.0,1.0
22682554,Wohnung,1510.0,1300.0,210.0,70.0,3.5,0.0,sofort,1.0,,60.0,300.0,5.0,"Hirtenhofstrasse 72, 6005 Luzern",2020-01-05,luzern,2020-02-26,1968,1.0,,1.0,,800.0,1000.0,2000.0,3000.0,1.0
22678214,Wohnung,1530.0,1300.0,230.0,76.0,4.5,3.0,01.04.2020,1.0,,100.0,100.0,,"Renggstrasse 8, 6014 Luzern",2020-01-03,luzern,2020-02-26,,1.0,,1.0,1.0,200.0,200.0,1000.0,2000.0,1.0
22680134,Wohnung,2190.0,1900.0,290.0,102.0,5.5,1.0,,1.0,1.0,50.0,500.0,,"Hirtenhofstrasse 31, 6005 Luzern",2020-01-04,luzern,2020-02-26,,1.0,1.0,1.0,1.0,100.0,700.0,700.0,,
22568032,Wohnung,3810.0,3390.0,420.0,127.0,3.5,26.0,nachVereinbarung,,1.0,25.0,25.0,,"Zihlmattweg 42, 6005 Luzern",2019-12-20,luzern,2020-02-26,2012,,1.0,1.0,1.0,1000.0,1000.0,1000.0,,1.0
22734078,Wohnung,1560.0,1340.0,220.0,60.0,3.5,2.0,01.04.2020,1.0,,250.0,290.0,,"Hünenbergstrasse 12, 6006 Luzern",,luzern,2020-02-26,,1.0,,1.0,,490.0,390.0,,,
22649906,Dachwohnung,936.0,,,,1.0,4.0,31.03.2020,,,25.0,25.0,,"Bernstrasse, 6003 Luzern",2019-12-24,luzern,2020-02-26,,,,,,500.0,500.0,,1000.0,
22659284,Wohnung,3300.0,3050.0,250.0,127.0,3.5,3.0,01.03.2020,1.0,1.0,400.0,100.0,3.0,"Cysatstrasse 15, 6004 Luzern",2019-12-27,luzern,2020-02-26,1987,1.0,,1.0,,900.0,300.0,300.0,500.0,1.0
22653190,Wohnung,3290.0,3090.0,200.0,113.0,4.5,,sofort,,1.0,96.0,340.0,3.0,"Rosenberghalde, 6004 Luzern",2019-12-25,luzern,2020-02-26,2019,1.0,,,,,391.0,,,
22633866,Wohnung,1210.0,1050.0,160.0,50.0,2.5,2.0,nachVereinbarung,,,,,,"Hauptstrasse 50, 6015 Luzern",2019-12-20,luzern,2020-02-26,,,1.0,,,,,,,
23027642,Wohnung,2090.0,1970.0,120.0,72.0,3.0,1.0,01.04.2020,1.0,1.0,,,,"Dornacherstrasse 9, 6003 Luzern",2019-12-23,luzern,2020-02-26,,,,,,,,,,
22630468,Wohnung,1740.0,1550.0,190.0,72.0,3.0,5.0,,,,,,,6003 Luzern,2019-12-20,luzern,2020-02-26,,,,,,,,,,
22631420,Wohnung,1740.0,1550.0,190.0,72.0,3.0,5.0,nachVereinbarung,,,,,4.0,"Bundesplatz 3, 6003 Luzern",2019-12-20,luzern,2020-02-26,1951,,,,,,,,,
23027640,Wohnung,2030.0,1850.0,180.0,83.0,3.5,2.0,01.04.2020,1.0,1.0,174.0,162.0,,"Voltastrasse 24, 6005 Luzern",2019-12-23,luzern,2020-02-26,,,,,1.0,160.0,132.0,,808.0,1.0
22895620,Attika,3362.0,3002.0,360.0,125.0,4.5,3.0,nachVereinbarung,1.0,1.0,,,3.0,"Hemschlenstrasse 12, 6006 Luzern",2019-12-17,luzern,2020-02-26,1999,,,1.0,,,,,,1.0
22918712,Wohnung,3420.0,3200.0,220.0,99.0,3.5,,sofort,,,,,,6003 Luzern,2019-12-19,luzern,2020-02-26,,,,,,,,,,
22622589,Wohnung,1370.0,1150.0,220.0,,3.0,3.0,01.04.2020,1.0,,,,,"Bernerweg 6, 6003 Luzern",2019-12-19,luzern,2020-02-26,1963,,1.0,1.0,,,,,,
22607676,Wohnung,1910.0,1700.0,210.0,90.0,3.5,2.0,01.03.2020,1.0,,,,,"Kellerstrasse 27, 6005 Luzern",2019-12-18,luzern,2020-02-26,,,,,,,,,,
22625394,Wohnung,1800.0,,,,3.5,1.0,sofort,1.0,,960.0,3040.0,,"Rebstockhalde 42, 6006 Luzern",,luzern,2020-02-26,,,,,,1810.0,3070.0,,,
22605630,Wohnung,800.0,,,20.0,1.0,4.0,nachVereinbarung,1.0,,,,,"Libellenstrasse 61, 6004 Luzern LU",2019-12-16,luzern,2020-02-26,,1.0,,1.0,,,,,,
22617534,Wohnung,1192.0,1060.0,132.0,64.0,3.0,4.0,01.04.2020,1.0,,500.0,1000.0,5.0,"Obermättliweg 8, 6015 Luzern",2019-12-18,luzern,2020-02-26,1957,,1.0,,,500.0,1000.0,1000.0,,
22603099,Wohnung,2810.0,2530.0,280.0,111.0,4.5,5.0,01.03.2020,1.0,1.0,50.0,50.0,,"Moosstrasse 1, 6003 Luzern",2019-12-16,luzern,2020-02-26,,,1.0,,,,,,500.0,
22605498,Wohnung,1910.0,1700.0,210.0,75.0,3.5,,sofort,1.0,1.0,200.0,1000.0,4.0,"Bergstrasse 36, 6004 Luzern",2019-12-16,luzern,2020-02-26,1970,,,1.0,,500.0,500.0,1000.0,1000.0,1.0
23010556,Attika,2380.0,2220.0,160.0,76.0,2.5,,nachVereinbarung,1.0,1.0,,,3.0,"Spannortstrasse 18, 6003 Luzern",2019-12-18,luzern,2020-02-26,2011,1.0,,,,,,,,
22585104,Wohnung,1440.0,1310.0,130.0,60.0,2.5,6.0,nachVereinbarung,,,100.0,100.0,,"Dornacherstrasse 15, 6003 Luzern",2019-12-12,luzern,2020-02-26,,,,,,,,,,
22855961,Wohnung,1950.0,1700.0,250.0,90.0,3.5,5.0,,1.0,1.0,50.0,50.0,,"Zürichstrasse 11, 6004 Luzern",2019-12-14,luzern,2020-02-26,,,,1.0,,,,,,
22598232,Wohnung,1760.0,1480.0,280.0,94.0,3.5,3.0,sofort,,,,,6.0,"Büttenenhalde 57, 6006 Luzern",2019-12-14,luzern,2020-02-26,1996,,,,,,,,,
22586721,Wohnung,540.0,,,,1.0,3.0,sofort,1.0,1.0,,,,"Tribschenstrasse 68, 6005 Luzern LU",2019-12-12,luzern,2020-02-26,,,,,,,,,,
22665700,Wohnung,500.0,,,,1.0,,sofort,,,,,,"Maihofhalde, 6006 Luzern",2019-12-16,luzern,2020-02-26,,,,,,,,,,
22585915,Wohnung,2470.0,2150.0,320.0,129.0,4.5,3.0,01.04.2020,1.0,1.0,250.0,300.0,4.0,"Ruopigenstrasse 28, 6015 Luzern",2019-12-12,luzern,2020-02-26,1996,,,,,100.0,100.0,250.0,1500.0,
22589412,Wohnung,2410.0,2100.0,310.0,,6.0,3.0,01.03.2020,1.0,1.0,350.0,350.0,,"Fluhmattstrasse 40, 6004 Luzern",2020-01-07,luzern,2020-02-26,,,1.0,,,500.0,400.0,400.0,1500.0,
22855966,Wohnung,1950.0,1700.0,250.0,89.0,2.5,6.0,,1.0,1.0,50.0,20.0,5.0,"Zürichstrasse 11, 6004 Luzern",2019-12-14,luzern,2020-02-26,1987,,,1.0,,,,,,1.0
23012007,Wohnung,1950.0,1700.0,250.0,91.0,3.5,6.0,,1.0,1.0,50.0,20.0,,"Zürichstrasse 11, 6004 Luzern",2019-12-14,luzern,2020-02-26,,1.0,,1.0,,,,,,
22966733,Wohnung,2090.0,1890.0,200.0,79.0,2.5,2.0,01.04.2020,1.0,1.0,400.0,400.0,5.0,"Bürgenstrasse 9, 6005 Luzern",2019-12-13,luzern,2020-02-26,2011,,,1.0,,,,,,1.0
22577201,Wohnung,2290.0,2120.0,170.0,83.0,3.5,3.0,01.04.2020,1.0,,,,,"Fluhmattstrasse 63, 6004 Luzern",2019-12-11,luzern,2020-02-26,,,,,,,,,,
22590765,Wohnung,1660.0,1540.0,120.0,46.0,2.5,0.0,01.03.2020,1.0,1.0,120.0,700.0,4.0,"Hirtenhofstrasse 4, 6005 Luzern",2019-12-09,luzern,2020-02-26,2019,,,,,400.0,480.0,480.0,,
22788675,Wohnung,2380.0,2180.0,200.0,82.0,2.5,1.0,01.03.2020,,1.0,120.0,160.0,,"Werftestrasse 2, 6005 Luzern",2019-12-09,luzern,2020-02-26,,1.0,1.0,1.0,1.0,560.0,,,,1.0
22573651,Wohnung,2120.0,1860.0,260.0,108.0,4.5,3.0,sofort,1.0,1.0,,,,"Rothenpark 5, 6015 Luzern",2019-12-11,luzern,2020-02-26,,1.0,,,,,,,,1.0
22565782,Attika,1820.0,1600.0,220.0,,3.5,4.0,sofort,1.0,,300.0,400.0,,"Hirtenhofstrasse 16, 6005 Luzern",2019-12-09,luzern,2020-02-26,,,,1.0,1.0,,,,,
22562465,Wohnung,2380.0,2180.0,200.0,74.0,3.5,1.0,01.03.2020,,1.0,300.0,300.0,,"Werftestrasse 2, 6005 Luzern",2019-12-09,luzern,2020-02-26,,,1.0,1.0,,,,,2000.0,1.0
22312527,Dachwohnung,4190.0,3800.0,390.0,163.0,3.5,5.0,nachVereinbarung,,,,,,"Pilatusstrasse 26, 6003 Luzern",2019-12-10,luzern,2020-02-26,,,,,,,,,,
22575695,Wohnung,1680.0,1510.0,170.0,65.0,3.0,2.0,nachVereinbarung,1.0,1.0,,,,"Löwengrube 5, 6014 Luzern",2019-12-11,luzern,2020-02-26,,1.0,,1.0,,,,,,
21562437,Wohnung,1750.0,1600.0,150.0,40.0,2.0,,sofort,,1.0,130.0,500.0,3.0,"Sternmattstrasse 18, 6006 Luzern",,luzern,2020-02-26,2019,,1.0,,,400.0,400.0,400.0,,
22590766,Wohnung,1990.0,1850.0,140.0,64.0,2.5,,01.03.2020,1.0,1.0,120.0,700.0,4.0,"Hirtenhofstrasse 4, 6005 Luzern",2019-12-09,luzern,2020-02-26,2019,,,,,400.0,480.0,480.0,,
22544942,Wohnung,1430.0,1290.0,140.0,,2.0,3.0,sofort,,,,,,"Bernstrasse 9, 6003 Luzern LU",2019-12-05,luzern,2020-02-26,,,1.0,1.0,,,,,,
22545956,Wohnung,1930.0,1655.0,275.0,90.0,4.0,,nachVereinbarung,1.0,1.0,50.0,150.0,,"Giselistrasse 8, 6006 Luzern",2019-12-06,luzern,2020-02-26,,,1.0,1.0,,100.0,100.0,,,1.0
22543276,Wohnung,1780.0,1530.0,250.0,92.0,4.5,2.0,sofort,,,,,,"Imfangring 16, 6005 Luzern",2019-12-05,luzern,2020-02-26,,,,,,,,,,
22544940,Wohnung,700.0,,,10.0,1.0,3.0,nachVereinbarung,1.0,1.0,,,,"Obergütschstrasse 33, 6003 Luzern LU",2019-12-05,luzern,2020-02-26,,1.0,,1.0,,,,,,1.0
22542238,Wohnung,2710.0,2450.0,260.0,102.0,3.5,2.0,01.04.2020,1.0,1.0,500.0,,3.0,"Alpenquai 20, 6005 Luzern",2019-12-05,luzern,2020-02-26,1992,,,,,,,,2500.0,1.0
22606066,Maisonette,6700.0,6300.0,400.0,190.0,4.5,4.0,nachVereinbarung,1.0,1.0,300.0,300.0,,6004 Luzern,2019-12-07,luzern,2020-02-26,,,,1.0,,1000.0,300.0,300.0,600.0,
22544025,Wohnung,2850.0,,,64.0,2.5,0.0,nachVereinbarung,1.0,1.0,100.0,400.0,,"Seeburgstrasse 26, 6006 Luzern",,luzern,2020-02-26,,,,1.0,,400.0,650.0,650.0,1000.0,1.0
22546909,Dachwohnung,1100.0,925.0,175.0,40.0,2.0,,sofort,,,,,,"Stollbergrain 3, 6003 Luzern",2019-12-06,luzern,2020-02-26,,,,1.0,,,,,,
21921395,Wohnung,2470.0,2200.0,270.0,,4.5,,sofort,,1.0,,,,"Schäferweg 2, 6005 Luzern",2019-12-09,luzern,2020-02-26,,1.0,,,,,,,,
